ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1989,July,68558,0,136207,0,,,583,531,159,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1989,August,67297,0,135327,0,,,671,527,179,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1989,September,35430,0,71846,0,,,311,321,140,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1989,October,16264,0,31063,0,,,112,74,18,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1989,November,5550,0,9801,0,,,5,0,2,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1989,December,3315,0,5801,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,January,2696,0,4871,0,,,12,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,February,5310,0,9293,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,March,5614,0,9876,0,,,0,4,9,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,April,6866,0,12883,0,,,4,10,54,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,May,14996,0,37782,0,,,335,278,120,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,June,50877,0,123677,0,,,1101,1178,223,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,July,65295,0,164578,0,,,1794,1598,250,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,August,57566,0,141248,0,,,1526,1342,86,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,September,41967,0,94301,0,,,473,784,206,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,October,17985,0,35159,0,,,87,111,63,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,November,3938,0,6968,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1990,December,2213,0,3898,0,,,0,2,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,January,1489,0,2606,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,February,4163,0,7344,0,,,0,4,2,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,March,8100,0,14175,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,April,6585,0,11524,0,,,0,8,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,May,30146,0,96552,0,,,1395,1733,55,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,June,50663,0,147451,0,,,1691,2314,74,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,July,70418,0,197972,0,,,2899,2273,120,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,August,65442,0,179027,0,,,2883,1692,96,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,September,49838,0,124735,0,,,1025,1604,280,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,October,21242,0,45898,0,,,175,298,60,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,November,4047,0,7210,0,,,1,3,6,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1991,December,4203,0,7355,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,January,3150,0,9515,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,February,2528,0,7542,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,March,7860,0,14596,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,April,10235,0,21751,0,,,94,143,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,May,32185,0,98979,0,,,1069,1215,232,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,June,54582,0,161417,0,,,2074,1560,218,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,July,81223,0,229448,0,,,2599,2138,376,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,August,68874,0,197974,0,,,2351,1579,376,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,September,52619,0,132708,0,,,1245,1204,190,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,October,18313,0,38592,0,,,131,128,124,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,November,2857,0,6258,0,,,38,11,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1992,December,2783,0,9365,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,January,3566,0,10427,0,,,4,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,February,3458,0,9401,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,March,7189,0,14843,0,,,0,0,18,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,April,8176,0,15154,0,,,26,23,9,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,May,26124,0,72484,0,,,855,555,163,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,June,49405,0,146242,0,,,1819,1511,289,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,July,73032,0,217144,0,,,2741,2235,528,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,August,70591,0,218821,0,,,3653,1800,428,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,September,46749,0,128254,0,,,1275,1020,431,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,October,21059,0,46084,0,,,233,233,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,November,5116,0,10051,0,,,34,15,6,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1993,December,4857,0,14474,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,January,3652,0,8030,0,,,0,0,8,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,February,2720,0,14533,0,,,0,0,12,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,March,5219,0,13773,0,,,18,0,28,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,April,8810,0,22430,0,,,70,70,149,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,May,23462,0,135197,0,,,500,511,632,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,June,35386,0,210323,0,,,1221,762,963,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,July,38649,0,229744,0,,,1711,1167,497,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,August,40306,0,243783,0,,,1836,1107,671,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,September,31795,0,179691,0,,,894,846,661,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,October,17198,0,47549,0,,,201,358,223,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,November,3579,0,9903,0,,,58,97,21,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1994,December,3418,0,13188,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,January,2537,0,10878,0,,,0,0,18,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,February,1999,0,12604,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,March,5042,0,13406,0,,,0,26,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,April,6858,0,17955,0,,,92,74,66,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,May,19919,0,101846,0,,,574,354,206,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,June,34624,0,186068,0,,,1379,862,245,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,July,48386,0,273252,0,,,2149,1303,302,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,August,42794,0,240452,0,,,1826,993,488,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,September,31517,0,164759,0,,,963,554,402,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,October,15930,0,38272,0,,,155,56,222,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,November,4393,0,9515,0,,,30,14,19,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1995,December,7114,0,12479,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,January,2033,0,9735,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,February,2188,0,16502,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,March,4082,0,13973,0,,,2,7,12,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,April,7843,0,20962,0,,,123,110,66,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,May,21959,0,112196,0,,,645,310,232,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,June,33278,0,182853,0,,,960,1126,407,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,July,43159,0,237245,0,,,1703,1039,452,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,August,41779,0,241564,0,,,1572,1140,533,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,September,29041,0,149770,0,,,678,729,309,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,October,10628,0,33158,0,,,196,246,145,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,November,2526,0,6016,0,,,33,44,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1996,December,1609,0,7093,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,January,2512,0,7220,0,,,0,3,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,February,2043,0,8070,0,,,0,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,March,4990,0,12423,0,,,24,24,12,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,April,5476,0,13858,0,,,15,79,66,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,May,18455,0,100892,0,,,457,381,258,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,June,32105,0,158079,0,,,751,522,218,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,July,52330,0,258047,0,,,1452,860,390,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,August,45887,0,243371,0,,,1394,1082,536,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,September,27433,0,142522,0,,,572,853,245,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,October,12589,0,35774,0,,,269,216,99,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,November,3691,0,7188,0,,,6,3,15,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1997,December,2352,0,6237,0,,,0,8,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,January,2731,0,8346,0,,,11,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,February,2411,0,7362,0,,,4,7,4,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,March,3791,0,7135,0,,,0,4,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,April,5462,0,10626,0,,,15,20,7,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,May,19016,0,84973,0,,,381,207,61,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,June,30114,0,165239,0,,,816,906,216,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,July,41065,0,209545,0,,,1439,764,291,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,August,37754,0,217419,0,,,1750,912,440,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,September,31015,0,177852,0,,,1186,940,370,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,October,13974,0,33471,0,,,173,79,100,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,November,3700,0,9444,0,,,28,97,4,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1998,December,2418,0,6283,0,,,0,17,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,January,5787,0,11950,0,,,0,14,2,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,February,2444,0,6753,0,,,4,7,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,March,4875,0,12395,0,,,39,57,19,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,April,5290,0,15121,0,,,110,64,35,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,May,16589,0,99407,0,,,772,656,183,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,June,32819,0,174414,0,,,1436,571,302,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,July,43484,0,227747,0,,,2064,422,416,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,August,35456,0,198152,0,,,1880,742,303,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,September,28557,0,139621,0,,,747,478,227,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,October,16821,0,45822,0,,,287,180,98,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,November,5369,0,13833,0,,,72,66,6,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,1999,December,2651,0,5581,0,,,8,11,6,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,January,2842,0,7163,0,,,0,11,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,February,2847,0,7712,0,,,4,2,2,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,March,3932,0,9226,0,,,9,20,21,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,April,7223,0,18485,0,,,70,57,83,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,May,18998,0,112540,0,,,911,261,378,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,June,32617,0,182435,0,,,1227,792,472,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,July,45885,0,269545,0,,,2195,1172,527,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,August,31358,0,178990,0,,,1364,688,426,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,September,28612,0,160271,0,,,1196,587,373,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,October,10916,0,39176,0,,,409,234,166,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,November,3833,0,8035,0,,,50,0,8,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2000,December,2443,0,7262,0,,,11,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,January,2468,0,6940,0,,,14,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,February,2153,0,7842,0,,,18,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,March,3944,0,8258,0,,,4,0,8,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,April,6319,0,18455,0,,,120,33,120,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,May,17649,0,114699,0,,,968,408,267,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,June,29964,0,163755,0,,,1137,653,254,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,July,42156,0,255630,0,,,2225,1248,370,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,August,30943,0,193038,0,,,1557,1316,255,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,September,26981,0,146755,0,,,762,599,354,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,October,12585,0,46320,0,,,455,439,89,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,November,4845,0,11781,0,,,47,55,12,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2001,December,1011,0,3350,0,,,11,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,January,3208,0,9808,0,,,0,8,4,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,February,2790,0,7638,0,,,9,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,March,5042,0,10637,0,,,13,4,6,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,April,6635,0,26573,0,,,361,101,64,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,May,9169,0,86524,0,,,1012,449,286,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,June,46508,0,216063,0,,,721,400,584,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,July,32125,0,184323,0,,,1368,745,414,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,August,30032,0,179755,0,,,1410,1024,232,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,September,20399,0,130763,0,,,1080,950,170,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,October,11413,0,35084,0,,,284,97,112,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,November,3543,0,9361,0,,,89,33,12,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2002,December,2823,0,7684,0,,,8,0,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,January,3237,0,7303,0,,,8,3,1,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,February,2133,0,7010,0,,,4,4,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,March,3695,0,8372,0,,,13,9,4,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,April,5817,0,22705,0,,,169,188,88,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,May,22931,0,135037,0,,,884,588,324,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,June,26230,0,182375,0,,,1262,1371,591,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,July,35243,0,214540,0,,,1681,1287,335,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,August,27237,0,178904,0,,,480,2319,302,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,September,20690,0,138494,0,,,1013,1006,234,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,October,12256,0,36268,0,,,201,282,153,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,November,4183,0,18873,0,,,11,36,3,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2003,December,3595,0,10127,0,,,0,17,2,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,January,2629,0,9480,0,,,0,6,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,February,2812,0,11323,0,,,70,22,0,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,March,5450,0,11705,0,,,18,22,2,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,April,5871,0,21125,0,,,162,129,63,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,May,16492,0,118477,0,,,952,642,288,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,June,31476,0,204513,0,,,1423,1556,442,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,July,35467,0,229840,0,,,1850,1697,388,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,August,29364,0,184312,0,,,1285,1349,290,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,September,23925,0,142896,0,,,856,991,187,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,October,14142,0,35646,0,,,249,56,102,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,November,5180,0,15619,0,,,83,150,20,,
Black Canyon of the Gunnison NP,BLCA,National Park,Intermountain,CO,2004,December,2773,0,8557,0,,,0,17,0,,
